Device_ID,Device_Category,Outbound_Packets_Sec,Avg_Packet_Size_Bytes,Unique_Dest_IPs,Device_CPU_Usage_Pct,Calculated_Botnet_Score,Threat_Classification,Is_Compromised_Label
IOT_DEV_003139,Plug_Switch,5.12,539.7,2,5.2,0,SAFE_Benign_Activity,0
IOT_DEV_003140,Plug_Switch,4.33,496.5,3,24.6,0,SAFE_Benign_Activity,0
IOT_DEV_003141,Industrial_Sensor,3.57,548,4,21.2,0,SAFE_Benign_Activity,0
IOT_DEV_003142,Smart_Camera,7.14,463.7,1,12.2,0,SAFE_Benign_Activity,0
IOT_DEV_003143,Industrial_Sensor,5.68,410.3,6,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_003144,Plug_Switch,3.17,464.8,6,14.5,0,SAFE_Benign_Activity,0
IOT_DEV_003145,Plug_Switch,7.47,529.3,3,10.8,0,SAFE_Benign_Activity,0
IOT_DEV_003146,Smart_Camera,4.98,686.7,2,20.2,0,SAFE_Benign_Activity,0
IOT_DEV_003147,Smart_Camera,2.74,456.4,4,8,0,SAFE_Benign_Activity,0
IOT_DEV_003148,Smart_Camera,13.29,623,2,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_003149,Smart_Camera,3.13,425.4,3,19,0,SAFE_Benign_Activity,0
IOT_DEV_003150,Industrial_Sensor,6.76,523.3,3,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_003151,Industrial_Sensor,2.12,318.1,2,11.4,0,SAFE_Benign_Activity,0
IOT_DEV_003152,Industrial_Sensor,5.67,324.6,2,24.1,0,SAFE_Benign_Activity,0
IOT_DEV_003153,Industrial_Sensor,7.65,598,3,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_003154,Smart_Camera,3.14,456.9,5,8.8,0,SAFE_Benign_Activity,0
IOT_DEV_003155,Smart_Camera,3.21,620.2,2,24.2,0,SAFE_Benign_Activity,0
IOT_DEV_003156,Smart_Camera,8.07,504.2,2,23,0,SAFE_Benign_Activity,0
IOT_DEV_003157,Industrial_Sensor,6.67,408.5,4,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_003158,Industrial_Sensor,635.12,89.7,1,78.4,92.7,CRITICAL_DDoS_Active,1
IOT_DEV_003159,Industrial_Sensor,4.52,609.3,3,23.7,0,SAFE_Benign_Activity,0
IOT_DEV_003160,Smart_Camera,3.46,674.6,5,7,0,SAFE_Benign_Activity,0
IOT_DEV_003161,Smart_Camera,2.76,344.6,2,15.1,0,SAFE_Benign_Activity,0
IOT_DEV_003162,Industrial_Sensor,7.55,529.6,1,24.5,3,SAFE_Benign_Activity,0
IOT_DEV_003163,Plug_Switch,4.99,468,1,20.7,0.9,SAFE_Benign_Activity,0
IOT_DEV_003164,Industrial_Sensor,5.04,561.8,6,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_003165,Industrial_Sensor,12.56,496.9,2,20,0,SAFE_Benign_Activity,0
IOT_DEV_003166,Smart_Camera,5.91,555.9,3,17.6,0,SAFE_Benign_Activity,0
IOT_DEV_003167,Industrial_Sensor,4.23,388.6,4,18.2,0,SAFE_Benign_Activity,0
IOT_DEV_003168,Smart_Camera,0.34,559.2,4,7.4,0,SAFE_Benign_Activity,0
IOT_DEV_003169,Smart_Camera,8.07,473.3,4,23.5,0,SAFE_Benign_Activity,0
IOT_DEV_003170,Plug_Switch,1.25,650.8,3,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_003171,Industrial_Sensor,3.6,558.3,2,5.9,0,SAFE_Benign_Activity,0
IOT_DEV_003172,Smart_Camera,2.57,393.8,3,7.5,0,SAFE_Benign_Activity,0
IOT_DEV_003173,Plug_Switch,2.44,473.6,4,17.3,0,SAFE_Benign_Activity,0
IOT_DEV_003174,Plug_Switch,4.85,506.1,6,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_003175,Plug_Switch,4.52,683,2,13.7,0,SAFE_Benign_Activity,0
IOT_DEV_003176,Smart_Camera,2.71,308.7,3,22.7,0,SAFE_Benign_Activity,0
IOT_DEV_003177,Industrial_Sensor,721.77,89.7,1,91.8,100,CRITICAL_DDoS_Active,1
IOT_DEV_003178,Industrial_Sensor,2.12,562.4,4,19.7,0,SAFE_Benign_Activity,0
IOT_DEV_003179,Industrial_Sensor,12.4,450.8,3,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_003180,Smart_Camera,0.58,622.5,5,12.1,0,SAFE_Benign_Activity,0
IOT_DEV_003181,Industrial_Sensor,9.07,457.9,2,22.3,0,SAFE_Benign_Activity,0
IOT_DEV_003182,Plug_Switch,4.53,571.5,5,11.4,0,SAFE_Benign_Activity,0
IOT_DEV_003183,Industrial_Sensor,5.32,601.6,3,9.8,0,SAFE_Benign_Activity,0
IOT_DEV_003184,Industrial_Sensor,4.7,580.1,4,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_003185,Plug_Switch,17.77,609.9,4,15.5,0,SAFE_Benign_Activity,0
IOT_DEV_003186,Industrial_Sensor,1.54,422.1,4,19.6,0,SAFE_Benign_Activity,0
IOT_DEV_003187,Plug_Switch,11.68,555.4,4,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_003188,Industrial_Sensor,7.16,532.6,3,21.6,0,SAFE_Benign_Activity,0
IOT_DEV_003189,Smart_Camera,5.07,708.9,6,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_003190,Industrial_Sensor,17.73,549,4,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_003191,Plug_Switch,8.77,480.1,4,9.6,0,SAFE_Benign_Activity,0
IOT_DEV_003192,Industrial_Sensor,0.41,502.7,3,17.9,0,SAFE_Benign_Activity,0
IOT_DEV_003193,Industrial_Sensor,4.44,517,2,10.3,0,SAFE_Benign_Activity,0
IOT_DEV_003194,Plug_Switch,9.43,496.3,3,22.5,0,SAFE_Benign_Activity,0
IOT_DEV_003195,Plug_Switch,0.69,433.9,1,14.3,0,SAFE_Benign_Activity,0
IOT_DEV_003196,Plug_Switch,13.95,358.6,3,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_003197,Plug_Switch,2.67,413.4,4,22.2,0,SAFE_Benign_Activity,0
IOT_DEV_003198,Smart_Camera,11.68,630.1,2,5.4,0,SAFE_Benign_Activity,0
IOT_DEV_003199,Plug_Switch,5.95,616.6,4,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_003200,Smart_Camera,5.88,564.6,2,20.9,0,SAFE_Benign_Activity,0
IOT_DEV_003201,Smart_Camera,11.97,726.1,3,22.4,0,SAFE_Benign_Activity,0
IOT_DEV_003202,Plug_Switch,10.37,375,2,20.9,0,SAFE_Benign_Activity,0
IOT_DEV_003203,Plug_Switch,5.11,595.8,3,8.3,0,SAFE_Benign_Activity,0
IOT_DEV_003204,Smart_Camera,7.91,521.4,1,17.5,0,SAFE_Benign_Activity,0
IOT_DEV_003205,Smart_Camera,4.92,464.1,3,10.4,0,SAFE_Benign_Activity,0
IOT_DEV_003206,Smart_Camera,4.62,594.9,2,23.2,0,SAFE_Benign_Activity,0
IOT_DEV_003207,Plug_Switch,3.94,617.7,2,7.4,0,SAFE_Benign_Activity,0
IOT_DEV_003208,Industrial_Sensor,3.64,562.6,2,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_003209,Plug_Switch,7.88,417.6,2,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_003210,Plug_Switch,6.6,335.7,4,22.2,0,SAFE_Benign_Activity,0
IOT_DEV_003211,Plug_Switch,3.05,333.4,1,20.5,0.6,SAFE_Benign_Activity,0
IOT_DEV_003212,Smart_Camera,4.91,496.5,2,21.3,0,SAFE_Benign_Activity,0
IOT_DEV_003213,Industrial_Sensor,8.64,477.4,2,13.8,0,SAFE_Benign_Activity,0
IOT_DEV_003214,Plug_Switch,2.48,488.8,3,18.2,0,SAFE_Benign_Activity,0
IOT_DEV_003215,Plug_Switch,6.36,438.5,3,17.5,0,SAFE_Benign_Activity,0
IOT_DEV_003216,Industrial_Sensor,6.9,564.4,3,11.9,0,SAFE_Benign_Activity,0
IOT_DEV_003217,Smart_Camera,5.52,421.6,1,17,0,SAFE_Benign_Activity,0
IOT_DEV_003218,Smart_Camera,4.78,613.7,3,6.6,0,SAFE_Benign_Activity,0
IOT_DEV_003219,Industrial_Sensor,7.32,417.7,5,6.4,0,SAFE_Benign_Activity,0
IOT_DEV_003220,Smart_Camera,7.63,514,7,20.7,0,SAFE_Benign_Activity,0
IOT_DEV_003221,Plug_Switch,13.72,231.7,3,23.2,0,SAFE_Benign_Activity,0
IOT_DEV_003222,Plug_Switch,2.81,418.7,2,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_003223,Plug_Switch,4.39,449,2,10.3,0,SAFE_Benign_Activity,0
IOT_DEV_003224,Plug_Switch,0.9,395.1,4,18.9,0,SAFE_Benign_Activity,0
IOT_DEV_003225,Industrial_Sensor,7.32,424.2,4,9.9,0,SAFE_Benign_Activity,0
IOT_DEV_003226,Smart_Camera,2.75,509,4,14,0,SAFE_Benign_Activity,0
IOT_DEV_003227,Plug_Switch,4.24,436.7,5,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_003228,Plug_Switch,10.6,418.8,2,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_003229,Smart_Camera,5.95,571.9,2,24,0,SAFE_Benign_Activity,0
IOT_DEV_003230,Industrial_Sensor,0.15,525.9,3,22.7,0,SAFE_Benign_Activity,0
IOT_DEV_003231,Smart_Camera,18.95,544.9,2,8.7,0,SAFE_Benign_Activity,0
IOT_DEV_003232,Plug_Switch,4.49,442.5,2,11.4,0,SAFE_Benign_Activity,0
IOT_DEV_003233,Plug_Switch,6.96,499.2,2,17.7,0,SAFE_Benign_Activity,0
IOT_DEV_003234,Smart_Camera,8.28,545.3,4,23.6,0,SAFE_Benign_Activity,0
IOT_DEV_003235,Industrial_Sensor,6.01,549.9,4,20.8,0,SAFE_Benign_Activity,0
IOT_DEV_003236,Industrial_Sensor,8.56,433.7,2,14,0,SAFE_Benign_Activity,0
IOT_DEV_003237,Smart_Camera,1.62,602.6,2,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_003238,Smart_Camera,10.52,654,5,19.9,0,SAFE_Benign_Activity,0
IOT_DEV_003239,Plug_Switch,7.18,624,1,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_003240,Smart_Camera,3.04,510.2,3,23,0,SAFE_Benign_Activity,0
IOT_DEV_003241,Smart_Camera,2.71,509.9,5,5.5,0,SAFE_Benign_Activity,0
IOT_DEV_003242,Industrial_Sensor,10.54,389.3,3,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_003243,Plug_Switch,225.85,89.7,1,76.4,50.8,WARNING_Suspicious_Outbound,1
IOT_DEV_003244,Smart_Camera,1.88,565.4,3,19.5,0,SAFE_Benign_Activity,0
IOT_DEV_003245,Plug_Switch,2.03,386.8,3,14.4,0,SAFE_Benign_Activity,0
IOT_DEV_003246,Industrial_Sensor,1.74,471,3,17.5,0,SAFE_Benign_Activity,0
IOT_DEV_003247,Industrial_Sensor,12.87,552,1,15.3,0,SAFE_Benign_Activity,0
IOT_DEV_003248,Industrial_Sensor,1.48,552.4,5,5.8,0,SAFE_Benign_Activity,0
IOT_DEV_003249,Smart_Camera,2.27,402.8,2,18.6,0,SAFE_Benign_Activity,0
IOT_DEV_003250,Smart_Camera,4.4,500.8,5,23,0,SAFE_Benign_Activity,0
IOT_DEV_003251,Plug_Switch,1.43,359.1,3,11.5,0,SAFE_Benign_Activity,0
IOT_DEV_003252,Smart_Camera,7.73,317.3,4,20.5,0,SAFE_Benign_Activity,0
IOT_DEV_003253,Industrial_Sensor,3.26,416.6,1,12.9,0,SAFE_Benign_Activity,0
IOT_DEV_003254,Smart_Camera,6.32,466.1,5,12.1,0,SAFE_Benign_Activity,0
IOT_DEV_003255,Plug_Switch,4.99,437.4,7,9.8,0,SAFE_Benign_Activity,0
IOT_DEV_003256,Industrial_Sensor,3.2,590,3,8.4,0,SAFE_Benign_Activity,0
IOT_DEV_003257,Smart_Camera,11.25,421.6,1,8,0,SAFE_Benign_Activity,0
IOT_DEV_003258,Smart_Camera,5,372.3,5,10.3,0,SAFE_Benign_Activity,0
IOT_DEV_003259,Industrial_Sensor,4.18,469,3,19.2,0,SAFE_Benign_Activity,0
IOT_DEV_003260,Smart_Camera,5.11,439.1,2,11.4,0,SAFE_Benign_Activity,0
IOT_DEV_003261,Smart_Camera,8.42,725.1,3,9.6,0,SAFE_Benign_Activity,0
IOT_DEV_003262,Smart_Camera,4.05,681.5,3,16.4,0,SAFE_Benign_Activity,0
IOT_DEV_003263,Industrial_Sensor,3.03,510.3,3,24.3,0,SAFE_Benign_Activity,0
IOT_DEV_003264,Plug_Switch,5.97,458.7,2,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_003265,Industrial_Sensor,4.07,421.2,3,6.6,0,SAFE_Benign_Activity,0
IOT_DEV_003266,Plug_Switch,1.03,533.9,2,15,0,SAFE_Benign_Activity,0
IOT_DEV_003267,Plug_Switch,1.8,607.6,1,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_003268,Industrial_Sensor,1.7,583.6,2,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_003269,Plug_Switch,5.38,341.3,2,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_003270,Smart_Camera,6.84,491.1,1,23.1,2.2,SAFE_Benign_Activity,0
IOT_DEV_003271,Plug_Switch,1.78,583.4,4,14.3,0,SAFE_Benign_Activity,0
IOT_DEV_003272,Plug_Switch,4.41,473.6,3,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_003273,Smart_Camera,1.67,634.3,3,16.8,0,SAFE_Benign_Activity,0
IOT_DEV_003274,Industrial_Sensor,0.4,577.9,2,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_003275,Smart_Camera,14.94,642.5,4,11.9,0,SAFE_Benign_Activity,0
IOT_DEV_003276,Industrial_Sensor,16.69,450,4,17.4,0,SAFE_Benign_Activity,0
IOT_DEV_003277,Smart_Camera,10.99,470.1,5,8.6,0,SAFE_Benign_Activity,0
IOT_DEV_003278,Industrial_Sensor,16.2,672.1,2,12.6,0,SAFE_Benign_Activity,0
IOT_DEV_003279,Plug_Switch,6.13,601.1,4,18,0,SAFE_Benign_Activity,0
IOT_DEV_003280,Plug_Switch,0.56,576.1,2,11.6,0,SAFE_Benign_Activity,0
IOT_DEV_003281,Industrial_Sensor,2.99,673.7,4,8.5,0,SAFE_Benign_Activity,0
IOT_DEV_003282,Smart_Camera,7,609.9,3,17,0,SAFE_Benign_Activity,0
IOT_DEV_003283,Industrial_Sensor,7.73,406.8,2,7.2,0,SAFE_Benign_Activity,0
IOT_DEV_003284,Plug_Switch,5.46,912.6,3,11.8,0,SAFE_Benign_Activity,0
IOT_DEV_003285,Industrial_Sensor,5.07,529,6,17.2,0,SAFE_Benign_Activity,0
IOT_DEV_003286,Industrial_Sensor,20.67,442.9,3,21.9,0,SAFE_Benign_Activity,0
IOT_DEV_003287,Smart_Camera,12.16,581.2,4,18.6,0,SAFE_Benign_Activity,0
IOT_DEV_003288,Industrial_Sensor,6.76,564.2,1,21.5,1.4,SAFE_Benign_Activity,0
IOT_DEV_003289,Smart_Camera,1.84,696.8,1,23.4,1.9,SAFE_Benign_Activity,0
IOT_DEV_003290,Smart_Camera,11.14,451,3,7.6,0,SAFE_Benign_Activity,0
IOT_DEV_003291,Industrial_Sensor,5.84,502.7,5,17.6,0,SAFE_Benign_Activity,0
IOT_DEV_003292,Plug_Switch,5.57,541.1,5,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_003293,Smart_Camera,11.12,657.9,3,16,0,SAFE_Benign_Activity,0
IOT_DEV_003294,Plug_Switch,16.54,479.5,2,17.1,0,SAFE_Benign_Activity,0
IOT_DEV_003295,Plug_Switch,2.96,485.5,2,15,0,SAFE_Benign_Activity,0
IOT_DEV_003296,Industrial_Sensor,5.63,364.1,2,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_003297,Industrial_Sensor,27.21,494.8,3,22.5,0,SAFE_Benign_Activity,0
IOT_DEV_003298,Plug_Switch,2.25,549.2,1,7,0,SAFE_Benign_Activity,0
IOT_DEV_003299,Plug_Switch,2.75,472.6,3,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_003300,Smart_Camera,8.14,613.9,2,5.5,0,SAFE_Benign_Activity,0
IOT_DEV_003301,Smart_Camera,0.92,562.6,2,11,0,SAFE_Benign_Activity,0
IOT_DEV_003302,Plug_Switch,2.55,556.1,2,23.4,0,SAFE_Benign_Activity,0
IOT_DEV_003303,Industrial_Sensor,3.82,509.7,6,19.2,0,SAFE_Benign_Activity,0
IOT_DEV_003304,Industrial_Sensor,2.84,696.4,3,6.7,0,SAFE_Benign_Activity,0
IOT_DEV_003305,Plug_Switch,8.44,512.7,3,5.3,0,SAFE_Benign_Activity,0
IOT_DEV_003306,Smart_Camera,22.18,601.1,2,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_003307,Industrial_Sensor,7.67,446.9,1,22.9,2.2,SAFE_Benign_Activity,0
IOT_DEV_003308,Plug_Switch,2.74,730.9,2,21.5,0,SAFE_Benign_Activity,0
IOT_DEV_003309,Smart_Camera,9.37,511.2,4,19.7,0,SAFE_Benign_Activity,0
IOT_DEV_003310,Smart_Camera,2.91,525,2,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_003311,Plug_Switch,4.53,289.9,3,7.7,0,SAFE_Benign_Activity,0
IOT_DEV_003312,Plug_Switch,2.51,416.1,4,15.7,0,SAFE_Benign_Activity,0
IOT_DEV_003313,Smart_Camera,7.63,542.9,5,23.8,0,SAFE_Benign_Activity,0
IOT_DEV_003314,Plug_Switch,7.08,476.3,2,23.7,0,SAFE_Benign_Activity,0
IOT_DEV_003315,Plug_Switch,5.4,383.1,2,19.6,0,SAFE_Benign_Activity,0
IOT_DEV_003316,Industrial_Sensor,13.8,669.2,4,20.8,0,SAFE_Benign_Activity,0
IOT_DEV_003317,Industrial_Sensor,4.38,455.6,3,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_003318,Industrial_Sensor,0.39,360.9,2,20.7,0,SAFE_Benign_Activity,0
IOT_DEV_003319,Plug_Switch,0.99,562.2,2,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_003320,Industrial_Sensor,2.58,457.3,4,16.7,0,SAFE_Benign_Activity,0
IOT_DEV_003321,Smart_Camera,8.68,356.7,1,19.1,0.4,SAFE_Benign_Activity,0
IOT_DEV_003322,Industrial_Sensor,5.88,593.5,4,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_003323,Plug_Switch,375.52,89.7,1,82.7,68.9,WARNING_Suspicious_Outbound,1
IOT_DEV_003324,Smart_Camera,4.18,475.8,4,21.8,0,SAFE_Benign_Activity,0
IOT_DEV_003325,Industrial_Sensor,7.42,734.6,3,19,0,SAFE_Benign_Activity,0
IOT_DEV_003326,Smart_Camera,4.39,488.4,1,13,0,SAFE_Benign_Activity,0
IOT_DEV_003327,Smart_Camera,1.65,586,6,10.6,0,SAFE_Benign_Activity,0
IOT_DEV_003328,Industrial_Sensor,11.57,665.2,6,23.8,0,SAFE_Benign_Activity,0
IOT_DEV_003329,Industrial_Sensor,4.1,587.7,2,22.8,0,SAFE_Benign_Activity,0
IOT_DEV_003330,Plug_Switch,9.59,474.8,2,9.2,0,SAFE_Benign_Activity,0
IOT_DEV_003331,Plug_Switch,389.5,89.7,1,74.6,66.3,WARNING_Suspicious_Outbound,1
IOT_DEV_003332,Industrial_Sensor,7.71,552.1,2,8.5,0,SAFE_Benign_Activity,0
IOT_DEV_003333,Industrial_Sensor,6.02,317.3,3,11,0,SAFE_Benign_Activity,0
IOT_DEV_003334,Industrial_Sensor,7.21,657.3,1,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_003335,Plug_Switch,2.33,733.9,3,21,0,SAFE_Benign_Activity,0
IOT_DEV_003336,Industrial_Sensor,2.06,473.3,4,8,0,SAFE_Benign_Activity,0
IOT_DEV_003337,Smart_Camera,5.36,554.8,2,13.6,0,SAFE_Benign_Activity,0
IOT_DEV_003338,Industrial_Sensor,5.88,415.5,2,16.7,0,SAFE_Benign_Activity,0
IOT_DEV_003339,Plug_Switch,1.68,521.7,1,19.7,0,SAFE_Benign_Activity,0
IOT_DEV_003340,Plug_Switch,14.77,407.5,2,11.1,0,SAFE_Benign_Activity,0
IOT_DEV_003341,Smart_Camera,4.17,433.6,5,6.3,0,SAFE_Benign_Activity,0
IOT_DEV_003342,Smart_Camera,3.34,503.1,6,9,0,SAFE_Benign_Activity,0
IOT_DEV_003343,Plug_Switch,4.88,680.3,2,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_003344,Plug_Switch,11.13,300.1,4,13.4,0,SAFE_Benign_Activity,0
IOT_DEV_003345,Plug_Switch,9.36,587.4,1,6.4,0,SAFE_Benign_Activity,0
IOT_DEV_003346,Smart_Camera,7.82,407.2,5,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_003347,Plug_Switch,5.74,620,2,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_003348,Smart_Camera,6.82,361.4,2,11.3,0,SAFE_Benign_Activity,0
IOT_DEV_003349,Plug_Switch,10.93,606.5,4,20.1,0,SAFE_Benign_Activity,0
IOT_DEV_003350,Plug_Switch,16.2,533.5,5,18.1,0,SAFE_Benign_Activity,0
IOT_DEV_003351,Industrial_Sensor,3.55,598.7,4,16.5,0,SAFE_Benign_Activity,0
IOT_DEV_003352,Smart_Camera,13.11,473.8,2,23.6,0,SAFE_Benign_Activity,0
IOT_DEV_003353,Industrial_Sensor,5.5,493.9,1,10.1,0,SAFE_Benign_Activity,0
IOT_DEV_003354,Industrial_Sensor,2.49,402.3,4,21.6,0,SAFE_Benign_Activity,0
IOT_DEV_003355,Smart_Camera,4.25,418.9,4,6.2,0,SAFE_Benign_Activity,0
IOT_DEV_003356,Industrial_Sensor,5.05,510.2,5,20.6,0,SAFE_Benign_Activity,0
IOT_DEV_003357,Industrial_Sensor,1.69,292.6,5,17.5,0,SAFE_Benign_Activity,0
IOT_DEV_003358,Industrial_Sensor,3.66,441.3,2,22,0,SAFE_Benign_Activity,0
IOT_DEV_003359,Smart_Camera,2.59,618.5,3,15.1,0,SAFE_Benign_Activity,0
IOT_DEV_003360,Industrial_Sensor,19.42,403.8,2,15.2,0,SAFE_Benign_Activity,0
IOT_DEV_003361,Industrial_Sensor,8.83,573.2,1,9.5,0,SAFE_Benign_Activity,0
IOT_DEV_003362,Smart_Camera,7.09,537.2,2,9.1,0,SAFE_Benign_Activity,0
IOT_DEV_003363,Industrial_Sensor,0.27,362.1,2,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_003364,Smart_Camera,4.49,534.2,3,19.8,0,SAFE_Benign_Activity,0
IOT_DEV_003365,Industrial_Sensor,9.22,500.2,3,9.4,0,SAFE_Benign_Activity,0
IOT_DEV_003366,Smart_Camera,10.01,580.8,5,18.8,0,SAFE_Benign_Activity,0
IOT_DEV_003367,Smart_Camera,12.13,539.7,3,11.6,0,SAFE_Benign_Activity,0
IOT_DEV_003368,Plug_Switch,6.08,312.8,3,17.5,0,SAFE_Benign_Activity,0
IOT_DEV_003369,Plug_Switch,4.73,692,2,8.4,0,SAFE_Benign_Activity,0
IOT_DEV_003370,Smart_Camera,17.44,416.8,2,18.1,0,SAFE_Benign_Activity,0
IOT_DEV_003371,Smart_Camera,2.77,402.2,2,9.1,0,SAFE_Benign_Activity,0
IOT_DEV_003372,Industrial_Sensor,4.48,630.9,2,19.1,0,SAFE_Benign_Activity,0
IOT_DEV_003373,Smart_Camera,13.62,460.8,1,5.8,0,SAFE_Benign_Activity,0
IOT_DEV_003374,Smart_Camera,3.2,539.8,3,19.7,0,SAFE_Benign_Activity,0
IOT_DEV_003375,Smart_Camera,11.31,749.7,1,21.6,1.9,SAFE_Benign_Activity,0
IOT_DEV_003376,Industrial_Sensor,30.95,534.8,2,17.8,0,SAFE_Benign_Activity,0
IOT_DEV_003377,Plug_Switch,4.11,551.6,3,17.9,0,SAFE_Benign_Activity,0
IOT_DEV_003378,Plug_Switch,5.11,528,4,9.3,0,SAFE_Benign_Activity,0
IOT_DEV_003379,Plug_Switch,3.18,358.8,2,10.9,0,SAFE_Benign_Activity,0
IOT_DEV_003380,Smart_Camera,2.16,517.7,3,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_003381,Smart_Camera,2.97,518.5,2,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_003382,Plug_Switch,6.97,506,3,24.4,0,SAFE_Benign_Activity,0
IOT_DEV_003383,Plug_Switch,2.75,582.9,4,8.9,0,SAFE_Benign_Activity,0
IOT_DEV_003384,Plug_Switch,9.17,471.6,2,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_003385,Smart_Camera,1.11,436.2,4,23.9,0,SAFE_Benign_Activity,0
IOT_DEV_003386,Industrial_Sensor,2.19,579.9,1,19.1,0,SAFE_Benign_Activity,0
IOT_DEV_003387,Industrial_Sensor,6.91,737.4,2,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_003388,Smart_Camera,4.77,255.7,4,21.9,0,SAFE_Benign_Activity,0
IOT_DEV_003389,Smart_Camera,2.72,633.1,4,16.6,0,SAFE_Benign_Activity,0
IOT_DEV_003390,Industrial_Sensor,2.4,578.2,3,13.7,0,SAFE_Benign_Activity,0
IOT_DEV_003391,Plug_Switch,8.36,510.2,3,6.5,0,SAFE_Benign_Activity,0
IOT_DEV_003392,Smart_Camera,10.93,486.8,7,24.2,0,SAFE_Benign_Activity,0
IOT_DEV_003393,Plug_Switch,12.06,428.1,5,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_003394,Smart_Camera,2.49,506.8,2,12.5,0,SAFE_Benign_Activity,0
IOT_DEV_003395,Plug_Switch,3.28,420.6,3,6.6,0,SAFE_Benign_Activity,0
IOT_DEV_003396,Industrial_Sensor,5.32,495.7,6,13.2,0,SAFE_Benign_Activity,0
IOT_DEV_003397,Industrial_Sensor,1.61,338.6,1,18.3,0,SAFE_Benign_Activity,0
IOT_DEV_003398,Smart_Camera,3.22,378.5,2,14.6,0,SAFE_Benign_Activity,0
IOT_DEV_003399,Industrial_Sensor,0.78,353.3,2,22,0,SAFE_Benign_Activity,0
IOT_DEV_003400,Smart_Camera,3.36,338.1,2,18.5,0,SAFE_Benign_Activity,0
IOT_DEV_003401,Industrial_Sensor,9.04,570.5,3,12,0,SAFE_Benign_Activity,0
IOT_DEV_003402,Smart_Camera,3.53,364.2,2,10.1,0,SAFE_Benign_Activity,0
IOT_DEV_003403,Industrial_Sensor,9.65,462.1,2,20.4,0,SAFE_Benign_Activity,0
IOT_DEV_003404,Industrial_Sensor,3.59,399.1,5,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_003405,Smart_Camera,14.53,658,2,7.3,0,SAFE_Benign_Activity,0
IOT_DEV_003406,Plug_Switch,2.65,446.1,5,24.5,0,SAFE_Benign_Activity,0
IOT_DEV_003407,Industrial_Sensor,1.24,455.5,3,20.7,0,SAFE_Benign_Activity,0
IOT_DEV_003408,Industrial_Sensor,2.16,545.3,1,20.1,0.2,SAFE_Benign_Activity,0
IOT_DEV_003409,Plug_Switch,9.7,542.4,2,10.2,0,SAFE_Benign_Activity,0
IOT_DEV_003410,Industrial_Sensor,14.76,531.1,1,7.1,0,SAFE_Benign_Activity,0
IOT_DEV_003411,Plug_Switch,5.19,528.6,5,9.1,0,SAFE_Benign_Activity,0
IOT_DEV_003412,Smart_Camera,12.89,544.1,3,16.2,0,SAFE_Benign_Activity,0
IOT_DEV_003413,Plug_Switch,4.17,529.2,1,21.3,1,SAFE_Benign_Activity,0
